NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCR_TAR;PCR;TAR;PERC_PCR_TAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS
BAIX EMPORDA;10;2020-03-21;2020-03-27;No;304.113;2.64475;114.9874;82.7909;108;384.0581;501;0;27.1357;0;0;2
BAIX EMPORDA;10;2020-03-21;2020-03-27;Si;;;2414.7727;1988.6363;14;5539.7727;39;0;43.7500;0;0;4
BAIX EMPORDA;10;2020-03-20;2020-03-26;No;319.701;2.91641;109.6213;85.0907;111;325.0312;424;0;29.5082;0;0;3
BAIX EMPORDA;10;2020-03-20;2020-03-26;Si;;;1988.6363;1562.5000;11;4403.4090;31;0;42.3077;0;0;2
BAIX EMPORDA;10;2020-03-19;2020-03-25;No;302.966;3.08763;98.1226;78.9580;103;334.9968;437;0;26.3298;0;0;2
BAIX EMPORDA;10;2020-03-19;2020-03-25;Si;;;1846.5909;1704.5454;12;4261.3636;30;0;46.1538;0;0;2
BAIX EMPORDA;10;2020-03-18;2020-03-24;No;247.732;3.16827;78.1914;65.1595;85;330.3973;431;0;21.0959;0;0;1
BAIX EMPORDA;10;2020-03-18;2020-03-24;Si;;;1420.4545;1278.4090;9;3835.2272;27;0;40.9091;0;0;0
BAIX EMPORDA;10;2020-03-17;2020-03-23;No;241.126;3.61548;66.6927;59.0268;77;288.2352;376;0;20.1238;0;0;1
BAIX EMPORDA;10;2020-03-17;2020-03-23;Si;;;852.2727;710.2272;5;3125.0000;22;0;29.4118;0;0;0
BAIX EMPORDA;10;2020-03-16;2020-03-22;No;201.817;3.81548;52.8942;44.4618;58;273.6701;357;0;17.3633;0;0;1
BAIX EMPORDA;10;2020-03-16;2020-03-22;Si;;;710.2272;568.1818;4;2556.8181;18;0;30.7692;0;0;0
BAIX EMPORDA;10;2020-03-15;2020-03-21;No;182.794;3.97421;45.9949;39.0957;51;256.8053;335;0;15.8940;0;0;1
BAIX EMPORDA;10;2020-03-15;2020-03-21;Si;;;710.2272;568.1818;4;2272.7272;16;0;33.3333;0;0;0
BAIX EMPORDA;10;2020-03-14;2020-03-20;No;149.281;3.97421;37.5625;32.1964;42;223.0756;291;0;13.4831;0;0;1
BAIX EMPORDA;10;2020-03-14;2020-03-20;Si;;;426.1363;426.1363;3;1704.5454;12;0;33.3333;0;0;0
BAIX EMPORDA;10;2020-03-13;2020-03-19;No;112.592;4.19643;26.8304;24.5306;32;176.3141;230;0;12.7358;0;0;0
BAIX EMPORDA;10;2020-03-13;2020-03-19;Si;;;426.1363;426.1363;3;994.3181;7;0;60.0000;0;0;0
BAIX EMPORDA;10;2020-03-12;2020-03-18;No;81.3126;3.92857;20.6977;19.1645;25;127.2527;166;0;12.4183;0;0;0
BAIX EMPORDA;10;2020-03-12;2020-03-18;Si;;;142.0454;142.0454;1;568.1818;4;0;50.0000;0;0;0
BAIX EMPORDA;10;2020-03-11;2020-03-17;No;54.0989;3.71429;14.5650;13.0319;17;85.0907;111;0;13.5922;0;0;0
BAIX EMPORDA;10;2020-03-11;2020-03-17;Si;;;142.0454;142.0454;1;284.0909;2;0;100.0000;0;0;0
BAIX EMPORDA;10;2020-03-10;2020-03-16;No;31.3204;3.14286;9.9655;7.6658;10;62.8598;82;0;12.3288;0;0;0
BAIX EMPORDA;10;2020-03-10;2020-03-16;Si;;;142.0454;142.0454;1;284.0909;2;0;100.0000;0;0;0
BAIX EMPORDA;10;2020-03-09;2020-03-15;No;27.0494;2.71429;9.9655;8.4324;11;43.6952;57;0;16.0000;0;0;0
BAIX EMPORDA;10;2020-03-09;2020-03-15;Si;;;142.0454;142.0454;1;284.0909;2;0;100.0000;0;0;0
BAIX EMPORDA;10;2020-03-08;2020-03-14;No;18.0695;2.14286;8.4324;6.8992;9;30.6633;40;0;18.9189;0;0;0
BAIX EMPORDA;10;2020-03-08;2020-03-14;Si;;;142.0454;142.0454;1;142.0454;1;0;100.0000;0;0;0
BAIX EMPORDA;10;2020-03-07;2020-03-13;No;;;6.8992;5.3660;7;22.2309;29;0;23.0769;0;0;0
BAIX EMPORDA;10;2020-03-07;2020-03-13;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
BAIX EMPORDA;10;2020-03-06;2020-03-12;No;;;3.0663;2.2997;3;10.7321;14;0;8.3333;0;0;0
BAIX EMPORDA;10;2020-03-06;2020-03-12;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
BAIX EMPORDA;10;2020-03-05;2020-03-11;No;;;2.2997;1.5331;2;6.8992;9;0;12.5000;0;0;0
BAIX EMPORDA;10;2020-03-05;2020-03-11;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
BAIX EMPORDA;10;2020-03-04;2020-03-10;No;;;2.2997;1.5331;2;6.8992;9;0;0.0000;0;0;0
BAIX EMPORDA;10;2020-03-04;2020-03-10;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
BAIX EMPORDA;10;2020-03-03;2020-03-09;No;;;2.2997;2.2997;3;4.5994;6;0;0.0000;0;0;0
BAIX EMPORDA;10;2020-03-03;2020-03-09;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
BAIX EMPORDA;10;2020-03-02;2020-03-08;No;;;1.5331;1.5331;2;3.0663;4;0;0.0000;0;0;0
BAIX EMPORDA;10;2020-03-02;2020-03-08;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
BAIX EMPORDA;10;2020-03-01;2020-03-07;No;;;1.5331;1.5331;2;3.8329;5;0;0.0000;0;0;0
BAIX EMPORDA;10;2020-03-01;2020-03-07;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
BAIX EMPORDA;10;2020-02-29;2020-03-06;No;;;1.5331;1.5331;2;2.2997;3;0;0.0000;0;0;0
BAIX EMPORDA;10;2020-02-29;2020-03-06;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
BAIX EMPORDA;10;2020-02-28;2020-03-05;No;;;0.7665;0.7665;1;2.2997;3;0;0.0000;0;0;0
BAIX EMPORDA;10;2020-02-28;2020-03-05;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
BAIX EMPORDA;10;2020-02-27;2020-03-04;No;;;0.7665;0.7665;1;2.2997;3;0;0.0000;0;0;0
BAIX EMPORDA;10;2020-02-27;2020-03-04;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
BAIX EMPORDA;10;2020-02-26;2020-03-03;No;;;0.7665;0.7665;1;0.7665;1;0;0.0000;0;0;0
BAIX EMPORDA;10;2020-02-26;2020-03-03;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
BAIX EMPORDA;10;2020-02-25;2020-03-02;No;;;0.0000;0.0000;0;0.7665;1;0;0.0000;0;0;0
BAIX EMPORDA;10;2020-02-25;2020-03-02;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
BAIX EMPORDA;10;2020-02-24;2020-03-01;No;;;0.0000;0.0000;0;0.7665;1;0;0.0000;0;0;0
BAIX EMPORDA;10;2020-02-24;2020-03-01;Si;;;0.0000;0.0000;0;0.0000;0;0;0.0000;0;0;0
BAIX LLOBREGAT;11;2020-11-07;2020-11-13;No;398.863;0.825107;483.4072;188.1883;1542;2550.7937;15928;4973;8.1432;101;17;28
BAIX LLOBREGAT;11;2020-11-07;2020-11-13;Si;;;3032.1046;1159.3341;78;21774.6730;1371;94;7.1043;15;0;9
BAIX LLOBREGAT;11;2020-11-06;2020-11-12;No;423.723;0.820987;516.1143;199.7822;1637;2652.5765;16694;5041;8.2999;110;18;29
BAIX LLOBREGAT;11;2020-11-06;2020-11-12;Si;;;3210.4637;1174.1973;79;20273.4839;1267;97;7.6923;14;0;8
BAIX LLOBREGAT;11;2020-11-05;2020-11-11;No;456.483;0.836963;545.4043;221.2616;1813;2803.2980;17762;5208;8.7383;129;22;31
BAIX LLOBREGAT;11;2020-11-05;2020-11-11;Si;;;3151.0107;1307.9667;88;20615.3388;1300;87;8.8954;16;0;9
BAIX LLOBREGAT;11;2020-11-04;2020-11-10;No;489.591;0.858478;570.3009;235.0523;1926;2914.6000;18690;5192;9.0338;130;26;30
BAIX LLOBREGAT;11;2020-11-04;2020-11-10;Si;;;3225.3269;1709.2746;115;22651.6052;1440;84;9.9552;13;0;10
BAIX LLOBREGAT;11;2020-11-03;2020-11-09;No;524.378;0.893845;586.6544;251.7720;2063;3032.1262;19665;5180;9.4266;128;24;25
BAIX LLOBREGAT;11;2020-11-03;2020-11-09;Si;;;3032.1046;1590.3686;107;23201.5457;1477;84;9.1486;16;0;11
BAIX LLOBREGAT;11;2020-11-02;2020-11-08;No;572.01;0.922457;620.0939;284.8453;2334;3065.9318;19809;5313;10.1897;138;23;23
BAIX LLOBREGAT;11;2020-11-02;2020-11-08;Si;;;3180.7372;1857.9072;125;19678.9536;1256;68;12.6437;16;0;11
BAIX LLOBREGAT;11;2020-11-01;2020-11-07;No;598.547;0.94882;630.8335;288.8727;2367;3080.4547;19969;5272;10.2079;142;24;21
BAIX LLOBREGAT;11;2020-11-01;2020-11-07;Si;;;3106.4209;1798.4542;121;19649.2271;1254;68;12.5654;17;0;12
BAIX LLOBREGAT;11;2020-10-31;2020-11-06;No;627.778;0.981672;639.4985;295.2188;2419;3080.3327;20009;5231;10.4180;143;21;20
BAIX LLOBREGAT;11;2020-10-31;2020-11-06;Si;;;3106.4209;1872.7705;126;19203.3293;1228;64;13.1466;16;0;16
BAIX LLOBREGAT;11;2020-10-30;2020-11-05;No;670.966;1.00693;666.3477;316.3321;2592;3158.4394;20971;4909;10.7328;148;21;22
BAIX LLOBREGAT;11;2020-10-30;2020-11-05;Si;;;3299.6432;2036.2663;137;24346.0166;1571;67;10.8327;17;0;19
BAIX LLOBREGAT;11;2020-10-29;2020-11-04;No;685.315;1.016;674.5245;324.1427;2656;3235.5697;22016;4496;10.5928;142;25;20
BAIX LLOBREGAT;11;2020-10-29;2020-11-04;Si;;;3046.9678;1843.0439;124;24851.3674;1597;75;9.3775;15;0;18
BAIX LLOBREGAT;11;2020-10-28;2020-11-03;No;701.23;1.01462;691.1221;335.2485;2747;3399.8379;23555;4303;10.3539;147;23;19
BAIX LLOBREGAT;11;2020-10-28;2020-11-03;Si;;;2645.6599;1516.0523;102;23231.2722;1499;64;8.1967;16;1;16
BAIX LLOBREGAT;11;2020-10-27;2020-11-02;No;710.932;1.00419;707.9639;334.8824;2744;3456.4652;24277;4045;10.0984;155;25;18
BAIX LLOBREGAT;11;2020-10-27;2020-11-02;Si;;;2913.1985;1441.7360;97;27556.4803;1799;55;6.6007;14;2;15
BAIX LLOBREGAT;11;2020-10-26;2020-11-01;No;702.532;1.00568;698.5667;335.2485;2747;3508.4550;25042;3706;9.8357;142;26;17
BAIX LLOBREGAT;11;2020-10-26;2020-11-01;Si;;;3017.2413;1322.8299;89;28804.9940;1890;48;5.7572;11;2;14
BAIX LLOBREGAT;11;2020-10-25;2020-10-31;No;714.924;1.01578;703.8145;341.9608;2802;3515.0453;25107;3695;10.0061;144;26;16
BAIX LLOBREGAT;11;2020-10-25;2020-10-31;Si;;;3032.1046;1307.9667;88;28760.4042;1893;42;5.5138;10;2;11
BAIX LLOBREGAT;11;2020-10-24;2020-10-30;No;736.279;1.04287;706.0112;344.2796;2821;3522.3678;25212;3650;10.0000;133;25;13
BAIX LLOBREGAT;11;2020-10-24;2020-10-30;Si;;;2972.6516;1233.6504;83;28745.5410;1893;41;5.3784;9;2;9
BAIX LLOBREGAT;11;2020-10-23;2020-10-29;No;788.988;1.14464;689.2915;350.0156;2868;3553.1223;25566;3548;9.9429;120;25;16
BAIX LLOBREGAT;11;2020-10-23;2020-10-29;Si;;;2838.8822;1263.3769;85;27065.9928;1789;32;5.7873;7;3;5
BAIX LLOBREGAT;11;2020-10-22;2020-10-28;No;839.989;1.24149;676.5992;350.3817;2871;3492.7116;25326;3293;10.0393;117;18;15
BAIX LLOBREGAT;11;2020-10-22;2020-10-28;Si;;;2764.5659;1203.9239;81;26233.6504;1743;22;5.5707;8;3;4
BAIX LLOBREGAT;11;2020-10-21;2020-10-27;No;878.253;1.32602;662.3203;355.8736;2916;3340.7697;24447;2927;10.7300;109;18;17
BAIX LLOBREGAT;11;2020-10-21;2020-10-27;Si;;;2615.9334;1129.6076;76;25282.4019;1684;17;5.4187;8;2;4
BAIX LLOBREGAT;11;2020-10-20;2020-10-26;No;903.304;1.38893;650.3602;373.0815;3057;3260.1001;24338;2375;11.5989;94;18;18
BAIX LLOBREGAT;11;2020-10-20;2020-10-26;Si;;;2407.8478;1471.4625;99;20526.1593;1371;10;8.7422;8;1;3
BAIX LLOBREGAT;11;2020-10-19;2020-10-25;No;845.132;1.46839;575.5486;363.3181;2977;3102.9104;23837;1588;11.7673;100;18;17
BAIX LLOBREGAT;11;2020-10-19;2020-10-25;Si;;;2065.9928;1694.4114;114;21313.9120;1426;8;9.5520;8;1;4
BAIX LLOBREGAT;11;2020-10-18;2020-10-24;No;879.666;1.54976;567.6159;361.8536;2965;3095.8320;23900;1467;11.6240;94;19;17
BAIX LLOBREGAT;11;2020-10-18;2020-10-24;Si;;;2080.8561;1724.1379;116;21358.5017;1429;8;9.6965;11;1;5
BAIX LLOBREGAT;11;2020-10-17;2020-10-23;No;1050.8;1.87995;558.9510;361.7316;2964;3081.1870;23911;1336;11.6750;99;19;20
BAIX LLOBREGAT;11;2020-10-17;2020-10-23;Si;;;2080.8561;1739.0011;117;21328.7752;1427;8;9.7046;11;1;3
BAIX LLOBREGAT;11;2020-10-16;2020-10-22;No;989.867;1.86286;531.3696;339.2759;2780;2916.0645;23028;866;11.6347;95;19;13
BAIX LLOBREGAT;11;2020-10-16;2020-10-22;Si;;;1976.8133;1575.5053;106;17657.5505;1184;4;10.7582;12;0;4
BAIX LLOBREGAT;11;2020-10-15;2020-10-21;No;930.886;1.85948;500.6150;326.2174;2673;2759.7291;22158;455;11.9491;89;19;14
BAIX LLOBREGAT;11;2020-10-15;2020-10-21;Si;;;1872.7705;1560.6420;105;18593.9357;1247;4;10.5210;11;0;4
BAIX LLOBREGAT;11;2020-10-14;2020-10-20;No;821.205;1.79198;458.2666;306.4467;2511;2647.2067;21500;191;11.3103;89;19;13
BAIX LLOBREGAT;11;2020-10-14;2020-10-20;Si;;;1798.4542;1486.3258;100;17211.6527;1158;0;10.3594;10;0;4
BAIX LLOBREGAT;11;2020-10-13;2020-10-19;No;705.277;1.7592;400.9070;277.2787;2272;2443.3970;19983;38;10.5833;99;16;11
BAIX LLOBREGAT;11;2020-10-13;2020-10-19;Si;;;1189.0606;936.3852;63;16245.5410;1093;0;6.6246;8;0;5
BAIX LLOBREGAT;11;2020-10-12;2020-10-18;No;582.106;1.66657;349.2833;212.2305;1739;2001.9721;16395;9;10.0902;83;12;9
BAIX LLOBREGAT;11;2020-10-12;2020-10-18;Si;;;639.1200;371.5814;25;12054.1022;811;0;3.6337;9;0;3
BAIX LLOBREGAT;11;2020-10-11;2020-10-17;No;565.926;1.68074;336.7130;205.7623;1686;1991.7206;16314;6;9.9817;76;8;11
BAIX LLOBREGAT;11;2020-10-11;2020-10-17;Si;;;609.3935;356.7181;24;12054.1022;811;0;3.4884;7;0;4
BAIX LLOBREGAT;11;2020-10-10;2020-10-16;No;477.481;1.46314;326.3395;197.2194;1616;1970.3633;16145;0;9.6277;68;8;8
BAIX LLOBREGAT;11;2020-10-10;2020-10-16;Si;;;609.3935;341.8549;23;12009.5124;808;0;3.5139;7;0;4
BAIX LLOBREGAT;11;2020-10-09;2020-10-15;No;464.388;1.52879;303.7618;192.0936;1574;1864.1871;15275;0;9.9201;69;8;10
BAIX LLOBREGAT;11;2020-10-09;2020-10-15;Si;;;624.2568;401.3079;27;13064.8038;879;0;3.7448;6;0;4
BAIX LLOBREGAT;11;2020-10-08;2020-10-14;No;409.401;1.49226;274.3497;174.3976;1429;1720.7880;14100;0;9.4743;69;7;8
BAIX LLOBREGAT;11;2020-10-08;2020-10-14;Si;;;579.6670;312.1284;21;11400.1189;767;0;3.3816;4;0;4
BAIX LLOBREGAT;11;2020-10-07;2020-10-13;No;370.143;1.52179;243.2291;151.8198;1244;1588.0067;13012;0;8.8604;62;4;8
BAIX LLOBREGAT;11;2020-10-07;2020-10-13;Si;;;564.8038;312.1284;21;11519.0249;775;0;3.2310;6;0;5
BAIX LLOBREGAT;11;2020-10-06;2020-10-12;No;324.608;1.53835;211.0101;123.6282;1013;1538.8239;12609;0;7.6954;45;4;7
BAIX LLOBREGAT;11;2020-10-06;2020-10-12;Si;;;475.6242;252.6753;17;9393.5790;632;0;3.5270;6;0;4
BAIX LLOBREGAT;11;2020-10-05;2020-10-11;No;346.964;1.59004;218.2105;137.0528;1123;1816.7128;14886;0;7.3964;52;6;8
BAIX LLOBREGAT;11;2020-10-05;2020-10-11;Si;;;490.4875;267.5386;18;10493.4601;706;0;2.9197;5;0;5
BAIX LLOBREGAT;11;2020-10-04;2020-10-10;No;326.082;1.53293;212.7186;130.9507;1073;1802.8001;14772;0;7.2018;52;6;6
BAIX LLOBREGAT;11;2020-10-04;2020-10-10;Si;;;490.4875;252.6753;17;10419.1438;701;0;2.7473;5;0;4
BAIX LLOBREGAT;11;2020-10-03;2020-10-09;No;303.094;1.46607;206.7386;129.1201;1058;1801.0915;14758;0;7.2033;55;5;5
BAIX LLOBREGAT;11;2020-10-03;2020-10-09;Si;;;490.4875;267.5386;18;10552.9131;710;0;2.8777;6;0;4
BAIX LLOBREGAT;11;2020-10-02;2020-10-08;No;248.697;1.32929;187.0899;111.6681;915;1765.6994;14468;0;6.0276;53;3;3
BAIX LLOBREGAT;11;2020-10-02;2020-10-08;Si;;;386.4447;222.9488;15;14937.5743;1005;0;1.7722;6;0;3
BAIX LLOBREGAT;11;2020-10-01;2020-10-07;No;221.188;1.29272;171.1024;99.9521;819;1757.8887;14404;0;5.3050;51;4;4
BAIX LLOBREGAT;11;2020-10-01;2020-10-07;Si;;;356.7181;267.5386;18;13362.0689;899;0;2.2130;7;0;3
BAIX LLOBREGAT;11;2020-09-30;2020-10-06;No;203.682;1.25391;162.4375;91.4092;749;1750.6883;14345;0;4.8999;47;5;3
BAIX LLOBREGAT;11;2020-09-30;2020-10-06;Si;;;371.5814;252.6753;17;13079.6670;880;0;2.2472;5;0;2
BAIX LLOBREGAT;11;2020-09-29;2020-10-05;No;195.071;1.23715;157.6778;87.3818;716;1704.1904;13964;0;4.6734;52;5;5
BAIX LLOBREGAT;11;2020-09-29;2020-10-05;Si;;;356.7181;222.9488;15;13064.8038;879;0;1.6997;6;0;3
BAIX LLOBREGAT;11;2020-09-28;2020-10-04;No;179.673;1.21171;148.2806;81.1577;665;1667.8219;13666;0;4.3777;48;3;4
BAIX LLOBREGAT;11;2020-09-28;2020-10-04;Si;;;326.9916;222.9488;15;15279.4292;1028;0;1.7564;4;0;3
BAIX LLOBREGAT;11;2020-09-27;2020-10-03;No;177.953;1.20507;147.6704;81.7679;670;1672.2154;13702;0;4.3757;48;4;3
BAIX LLOBREGAT;11;2020-09-27;2020-10-03;Si;;;326.9916;237.8121;16;15279.4292;1028;0;1.7626;6;0;2
BAIX LLOBREGAT;11;2020-09-26;2020-10-02;No;169.082;1.18011;143.2769;77.6185;636;1652.4447;13540;0;4.2393;41;4;3
BAIX LLOBREGAT;11;2020-09-26;2020-10-02;Si;;;326.9916;222.9488;15;15145.6599;1019;0;1.6627;5;0;2
BAIX LLOBREGAT;11;2020-09-25;2020-10-01;No;164.582;1.19237;138.0291;75.4217;618;1734.0906;14209;0;4.4521;35;4;5
BAIX LLOBREGAT;11;2020-09-25;2020-10-01;Si;;;520.2140;163.4958;11;9363.8525;630;0;1.8149;5;0;3
BAIX LLOBREGAT;11;2020-09-24;2020-09-30;No;160.16;1.15522;138.6393;71.1503;583;1567.6257;12845;0;4.4533;33;3;4
BAIX LLOBREGAT;11;2020-09-24;2020-09-30;Si;;;460.7609;89.1795;6;9363.8525;630;0;0.8818;6;0;4
BAIX LLOBREGAT;11;2020-09-23;2020-09-29;No;156.331;1.13359;137.9071;71.0282;582;1553.8350;12732;0;4.4783;36;3;4
BAIX LLOBREGAT;11;2020-09-23;2020-09-29;Si;;;445.8977;118.9060;8;8338.2877;561;0;1.1834;10;0;4
BAIX LLOBREGAT;11;2020-09-22;2020-09-28;No;150.824;1.09366;137.9071;70.2960;576;1539.5561;12615;0;4.5270;34;3;2
BAIX LLOBREGAT;11;2020-09-22;2020-09-28;Si;;;431.0344;133.7693;9;8977.4078;604;0;1.4337;9;0;3
BAIX LLOBREGAT;11;2020-09-21;2020-09-27;No;146.498;1.07083;136.8087;67.1229;550;1495.6211;12255;0;4.5188;30;4;2
BAIX LLOBREGAT;11;2020-09-21;2020-09-27;Si;;;416.1712;104.0428;7;8412.6040;566;0;0.9542;9;0;4
BAIX LLOBREGAT;11;2020-09-20;2020-09-26;No;140.88;1.03903;135.5883;65.9025;540;1495.7431;12256;0;4.5082;28;3;3
BAIX LLOBREGAT;11;2020-09-20;2020-09-26;Si;;;401.3079;89.1795;6;8368.0142;563;0;0.9579;6;0;4
BAIX LLOBREGAT;11;2020-09-19;2020-09-25;No;139.361;1.0269;135.7103;65.6584;538;1492.3260;12228;0;4.4875;31;3;4
BAIX LLOBREGAT;11;2020-09-19;2020-09-25;Si;;;401.3079;104.0428;7;8323.4244;560;0;1.1561;7;0;5
BAIX LLOBREGAT;11;2020-09-18;2020-09-24;No;152.85;1.22309;124.9707;62.6073;513;1355.0290;11103;0;4.5290;37;4;2
BAIX LLOBREGAT;11;2020-09-18;2020-09-24;Si;;;401.3079;356.7181;24;10002.9726;673;0;3.6741;7;0;4
BAIX LLOBREGAT;11;2020-09-17;2020-09-23;No;170.489;1.30681;130.4625;67.4890;553;1463.1580;11989;0;4.8207;36;5;4
BAIX LLOBREGAT;11;2020-09-17;2020-09-23;Si;;;416.1712;371.5814;25;9675.9809;651;0;4.0000;5;0;3
BAIX LLOBREGAT;11;2020-09-16;2020-09-22;No;178.092;1.32903;134.0017;66.8788;548;1365.4026;11188;0;5.0824;35;7;5
BAIX LLOBREGAT;11;2020-09-16;2020-09-22;Si;;;416.1712;326.9916;22;9453.0321;636;0;3.7801;2;0;4
BAIX LLOBREGAT;11;2020-09-15;2020-09-21;No;182.506;1.31757;138.5173;67.6111;554;1321.9557;10832;0;5.3308;40;6;5
BAIX LLOBREGAT;11;2020-09-15;2020-09-21;Si;;;431.0344;297.2651;20;7951.8430;535;0;4.1237;3;0;4
BAIX LLOBREGAT;11;2020-09-14;2020-09-20;No;191.856;1.30461;147.0602;69.6858;571;1268.8676;10397;0;5.4124;39;6;5
BAIX LLOBREGAT;11;2020-09-14;2020-09-20;Si;;;431.0344;312.1284;21;6138.5255;413;0;6.0274;4;0;4
BAIX LLOBREGAT;11;2020-09-13;2020-09-19;No;185.63;1.25705;147.6704;69.6858;571;1261.1790;10334;0;5.4465;40;8;4
BAIX LLOBREGAT;11;2020-09-13;2020-09-19;Si;;;431.0344;312.1284;21;6212.8418;418;0;5.9621;4;0;4
BAIX LLOBREGAT;11;2020-09-12;2020-09-18;No;175.179;1.17176;149.5010;70.0519;574;1252.0258;10259;0;5.5231;38;8;3
BAIX LLOBREGAT;11;2020-09-12;2020-09-18;Si;;;445.8977;297.2651;20;6227.7051;419;0;5.6757;4;0;3
BAIX LLOBREGAT;11;2020-09-11;2020-09-17;No;136.846;0.869227;157.4338;62.3633;511;1029.9099;8439;0;5.6722;32;8;3
BAIX LLOBREGAT;11;2020-09-11;2020-09-17;Si;;;252.6753;44.5897;3;3760.4042;253;0;1.8018;5;0;3
BAIX LLOBREGAT;11;2020-09-10;2020-09-16;No;125.359;0.787112;159.2644;62.9735;516;1069.4514;8763;0;5.9479;35;8;1
BAIX LLOBREGAT;11;2020-09-10;2020-09-16;Si;;;237.8121;44.5897;3;4890.0118;329;0;1.3468;8;0;3
BAIX LLOBREGAT;11;2020-09-09;2020-09-15;No;126.784;0.767254;165.2444;67.1229;550;1076.1637;8818;0;6.3647;34;7;0
BAIX LLOBREGAT;11;2020-09-09;2020-09-15;Si;;;267.5386;89.1795;6;6435.7907;433;0;1.5190;7;0;2
BAIX LLOBREGAT;11;2020-09-08;2020-09-14;No;133.51;0.797352;167.4412;70.9062;581;1102.4027;9033;0;6.7148;28;8;0
BAIX LLOBREGAT;11;2020-09-08;2020-09-14;Si;;;326.9916;133.7693;9;7966.7063;536;0;1.8109;6;0;3
BAIX LLOBREGAT;11;2020-09-07;2020-09-13;No;141.516;0.823561;171.8347;77.3744;634;1142.9206;9365;0;6.9946;35;9;1
BAIX LLOBREGAT;11;2020-09-07;2020-09-13;Si;;;341.8549;118.9060;8;7208.6801;485;0;2.4499;7;0;1
BAIX LLOBREGAT;11;2020-09-06;2020-09-12;No;153.885;0.896179;171.7126;77.9846;639;1135.4760;9304;0;7.0884;34;9;1
BAIX LLOBREGAT;11;2020-09-06;2020-09-12;Si;;;341.8549;118.9060;8;7238.4066;487;0;2.6608;8;0;2
BAIX LLOBREGAT;11;2020-09-05;2020-09-11;No;174.409;1.01787;171.3465;79.4491;651;1135.3540;9303;0;7.2550;37;11;2
BAIX LLOBREGAT;11;2020-09-05;2020-09-11;Si;;;341.8549;148.6325;10;7238.4066;487;0;3.0905;9;0;2
BAIX LLOBREGAT;11;2020-09-04;2020-09-10;No;218.265;1.19708;182.3303;95.0704;779;1438.0174;11783;0;7.0700;40;10;2
BAIX LLOBREGAT;11;2020-09-04;2020-09-10;Si;;;386.4447;208.0856;14;9616.5279;647;0;3.0664;9;0;2
BAIX LLOBREGAT;11;2020-09-03;2020-09-09;No;226.738;1.23283;183.9168;96.2909;789;1487.3223;12187;0;6.7764;34;9;2
BAIX LLOBREGAT;11;2020-09-03;2020-09-09;Si;;;445.8977;193.2223;13;8739.5957;588;0;3.2015;7;0;2
BAIX LLOBREGAT;11;2020-09-02;2020-09-08;No;232.866;1.22944;189.4087;98.1215;804;1573.7278;12895;0;6.3853;33;9;2
BAIX LLOBREGAT;11;2020-09-02;2020-09-08;Si;;;416.1712;178.3590;12;8041.0225;541;0;3.4694;7;0;2
BAIX LLOBREGAT;11;2020-09-01;2020-09-07;No;226.719;1.20709;187.8221;96.5349;791;1635.6029;13402;0;5.9600;33;10;2
BAIX LLOBREGAT;11;2020-09-01;2020-09-07;Si;;;520.2140;193.2223;13;6539.8335;440;0;4.6392;7;0;2
BAIX LLOBREGAT;11;2020-08-31;2020-09-06;No;221.829;1.18801;186.7238;94.4602;774;1670.7509;13690;0;5.8076;33;9;1
BAIX LLOBREGAT;11;2020-08-31;2020-09-06;Si;;;624.2568;222.9488;15;6851.9619;461;0;4.4226;6;0;2
BAIX LLOBREGAT;11;2020-08-30;2020-09-05;No;215.689;1.15739;186.3576;93.7280;768;1672.2154;13702;0;5.7273;34;8;1
BAIX LLOBREGAT;11;2020-08-30;2020-09-05;Si;;;624.2568;222.9488;15;6747.9191;454;0;4.2500;5;0;2
BAIX LLOBREGAT;11;2020-08-29;2020-09-04;No;205.371;1.10492;185.8695;91.8974;753;1682.5890;13787;0;5.5391;39;8;0
BAIX LLOBREGAT;11;2020-08-29;2020-09-04;Si;;;624.2568;193.2223;13;7877.5267;530;0;3.2051;4;0;3
BAIX LLOBREGAT;11;2020-08-28;2020-09-03;No;193.571;1.06165;182.3303;87.2598;715;1662.8182;13625;0;5.1224;38;10;0
